ID,Uid,age,sex,labor,repic_sid,best_weight,last_weight
79,80,44,男,轻,120:909:450:248:103:780:457:809:880:96:688:812:908:950:940:49:651:649,15.0:24.0:59.0:450.0:49.0:10.0:197.0:10.0:196.0:50.0:25.0:10.0:26.0:19.0:21.0:148.0:10.0:10.0,15.0:28.0:61.0:300.0:50.0:10.0:218.0:18.0:201.0:50.0:10.0:10.0:12.0:20.0:19.0:150.0:10.0:9.0
80,81,39,女,中,908:94:113:910:365:190:465:472:825:938:956:672:680:900:870:67:646:648,36.0:101.0:15.0:14.0:135.0:272.0:26.0:324.0:27.0:41.0:10.0:10.0:10.0:26.0:274.0:150.0:10.0:10.0,32.0:100.0:12.0:14.0:15.0:364.0:104.0:97.0:14.0:12.0:28.0:21.0:10.0:153.0:147.0:149.0:10.0:10.0
81,82,22,男,轻,460:908:94:921:165:809:901:112:667:615:870:625:620:35:296:936,75.0:13.0:100.0:27.0:31.0:76.0:75.0:9.0:9.0:203.0:225.0:9.0:35.0:150.0:386.0:60.0,10.0:26.0:100.0:14.0:9.0:53.0:95.0:9.0:10.0:341.0:205.0:9.0:9.0:150.0:386.0:55.0
82,83,33,男,中,462:703:763:124:129:919:911:900:49:827:658:950:98:185,350.0:9.0:32.0:10.0:15.0:35.0:10.0:265.0:137.0:26.0:10.0:62.0:159.0:404.0,351.0:10.0:32.0:10.0:15.0:10.0:40.0:299.0:150.0:10.0:10.0:64.0:100.0:418.0
83,84,36,女,中,810:314:106:468:622:213:932:961:813:886:94:631:887:912:120:674:42,26.0:47.0:92.0:271.0:12.0:347.0:10.0:47.0:10.0:116.0:9.0:10.0:184.0:50.0:10.0:12.0:151.0,10.0:214.0:91.0:351.0:10.0:199.0:27.0:13.0:10.0:149.0:9.0:10.0:150.0:41.0:15.0:35.0:150.0
84,85,44,男,轻,24:875:641:622:742:688:950:934:219:464:614:909:815:841:125:95:94,100.0:300.0:159.0:61.0:95.0:32.0:100.0:48.0:451.0:233.0:117.0:50.0:9.0:9.0:39.0:140.0:10.0,152.0:301.0:15.0:10.0:10.0:10.0:10.0:33.0:401.0:10.0:340.0:47.0:26.0:10.0:10.0:91.0:9.0
85,86,34,女,轻,531:114:94:871:935:1031:670:668:107:198:56:648:924:909:811,253.0:10.0:90.0:300.0:46.0:10.0:10.0:10.0:10.0:430.0:150.0:20.0:33.0:16.0:40.0,200.0:10.0:48.0:300.0:10.0:65.0:21.0:10.0:52.0:389.0:150.0:18.0:40.0:10.0:34.0
86,87,27,女,轻,92:23:950:812:901:952:115:900:632:129:478:607:105:97:193:326:778:912:926,58.0:92.0:24.0:19.0:20.0:23.0:13.0:277.0:10.0:10.0:322.0:23.0:10.0:90.0:178.0:291.0:21.0:38.0:10.0,53.0:98.0:24.0:19.0:34.0:23.0:13.0:265.0:10.0:10.0:321.0:23.0:10.0:90.0:178.0:291.0:21.0:38.0:10.0
87,88,20,男,重,650:95:444:820:311:914:14:940:961:445:924:638:112:12:135:901:884:795:695,8.0:100.0:242.0:10.0:351.0:10.0:10.0:49.0:10.0:19.0:31.0:9.0:9.0:141.0:9.0:177.0:124.0:29.0:10.0,8.0:100.0:39.0:10.0:348.0:17.0:140.0:49.0:10.0:206.0:23.0:9.0:9.0:9.0:9.0:156.0:144.0:10.0:35.0
88,89,45,女,重,201:235:111:108:127:129:1:74:620:640:942:1039:858:830:685:446:449:912:908:894:878,146.0:257.0:75.0:25.0:12.0:9.0:66.0:84.0:9.0:8.0:43.0:10.0:10.0:10.0:22.0:187.0:89.0:10.0:40.0:219.0:79.0,146.0:257.0:90.0:12.0:9.0:9.0:65.0:85.0:9.0:8.0:42.0:10.0:10.0:10.0:22.0:187.0:89.0:10.0:40.0:207.0:93.0
89,90,29,女,重,293:94:11:106:697:822:738:911:908:558:622:116:152:930:951:896,411.0:65.0:151.0:37.0:28.0:11.0:83.0:10.0:36.0:277.0:9.0:99.0:9.0:10.0:65.0:299.0,388.0:10.0:149.0:91.0:10.0:10.0:40.0:29.0:21.0:208.0:10.0:11.0:13.0:10.0:46.0:300.0
90,91,42,女,中,26:549:830:940:892:101:190:923:919:112:125:632:738,141.0:246.0:10.0:39.0:300.0:179.0:400.0:10.0:40.0:15.0:10.0:10.0:36.0,149.0:264.0:33.0:40.0:300.0:101.0:501.0:10.0:39.0:15.0:10.0:10.0:36.0
91,92,34,女,中,311:911:820:180:928:343:871:874:95:633:94:685:706:83:6:997:448,61.0:10.0:10.0:9.0:40.0:358.0:134.0:167.0:91.0:52.0:11.0:10.0:43.0:128.0:23.0:58.0:200.0,33.0:40.0:47.0:10.0:10.0:381.0:199.0:101.0:91.0:25.0:9.0:10.0:10.0:10.0:139.0:39.0:269.0
92,93,22,男,重,91:494:927:689:300:625:188:814:97:685:837:888:1031:123,150.0:351.0:124.0:90.0:162.0:100.0:338.0:9.0:100.0:9.0:9.0:300.0:75.0:9.0,149.0:352.0:40.0:14.0:26.0:26.0:378.0:10.0:100.0:36.0:10.0:300.0:75.0:9.0
93,94,18,男,中,661:694:909:676:624:908:884:486:3:11:311:212:1060:957:131:99:94:832,123.0:73.0:9.0:9.0:83.0:50.0:300.0:227.0:96.0:64.0:124.0:291.0:63.0:10.0:12.0:67.0:21.0:9.0,15.0:10.0:40.0:10.0:10.0:10.0:301.0:200.0:115.0:33.0:17.0:441.0:10.0:42.0:10.0:89.0:10.0:55.0
94,95,29,男,中,630:474:899:129:959:1001:881:4:1:825:656:96:94:696:186:293:926:916,10.0:264.0:225.0:10.0:35.0:10.0:74.0:121.0:31.0:23.0:10.0:91.0:11.0:17.0:342.0:158.0:24.0:16.0,9.0:351.0:194.0:10.0:29.0:32.0:105.0:10.0:139.0:18.0:10.0:88.0:11.0:22.0:241.0:258.0:25.0:15.0
95,96,18,女,轻,96:811:870:94:622:531:492:865:117:147:668:193:300:30:60:938:932:909,42.0:36.0:300.0:58.0:10.0:149.0:121.0:21.0:10.0:15.0:10.0:206.0:173.0:64.0:86.0:16.0:41.0:50.0,42.0:30.0:300.0:58.0:10.0:149.0:121.0:21.0:10.0:15.0:10.0:206.0:173.0:60.0:88.0:16.0:34.0:48.0
96,97,36,女,轻,699:94:799:573:927:113:587:934:914:930:187:362:1:62:848:824:651:870,10.0:101.0:10.0:340.0:17.0:23.0:9.0:49.0:27.0:10.0:315.0:119.0:90.0:62.0:10.0:45.0:12.0:299.0,10.0:100.0:13.0:339.0:14.0:11.0:10.0:22.0:26.0:24.0:304.0:125.0:34.0:116.0:18.0:20.0:14.0:300.0
97,98,39,女,中,295:958:195:870:815:910:678:445:481:24:114:113:638:110,52.0:65.0:292.0:300.0:9.0:51.0:84.0:100.0:229.0:131.0:9.0:9.0:41.0:118.0,48.0:40.0:344.0:300.0:10.0:50.0:66.0:341.0:9.0:149.0:13.0:12.0:10.0:100.0
98,99,31,男,中,873:940:96:963:90:888:653:626:916:803:92:675:365:200:822:119:118:466,182.0:65.0:100.0:10.0:68.0:119.0:9.0:9.0:40.0:55.0:82.0:10.0:80.0:323.0:10.0:9.0:9.0:290.0,290.0:53.0:100.0:10.0:22.0:10.0:9.0:9.0:39.0:49.0:128.0:15.0:128.0:278.0:10.0:9.0:9.0:299.0
99,100,33,男,重,809:960:94:875:444:112:661:671:223:192:872:915:684:65:88,38.0:71.0:100.0:221.0:266.0:9.0:75.0:120.0:238.0:178.0:79.0:59.0:86.0:184.0:9.0,10.0:75.0:101.0:111.0:351.0:25.0:9.0:56.0:403.0:20.0:188.0:51.0:10.0:9.0:140.0
100,101,43,男,轻,24:880:939:888:276:100:94:646:648:551:670:141:811:818:909:923,149.0:165.0:51.0:134.0:416.0:10.0:90.0:12.0:10.0:200.0:10.0:10.0:18.0:24.0:15.0:25.0,150.0:154.0:51.0:146.0:416.0:10.0:90.0:12.0:10.0:200.0:10.0:10.0:18.0:24.0:15.0:25.0
101,102,45,女,重,226:1002:870:920:927:114:871:25:932:629:809:132:751:686:457:96,398.0:23.0:9.0:20.0:130.0:24.0:298.0:151.0:51.0:150.0:108.0:88.0:9.0:131.0:262.0:100.0,300.0:39.0:276.0:32.0:18.0:9.0:25.0:152.0:10.0:164.0:49.0:9.0:15.0:10.0:350.0:100.0
102,103,38,女,重,1:97:620:908:892:238:123:105:823:623:909:811:445:465:762:962,151.0:11.0:61.0:40.0:300.0:398.0:107.0:91.0:39.0:9.0:10.0:26.0:193.0:156.0:10.0:52.0,149.0:10.0:10.0:32.0:301.0:406.0:10.0:91.0:10.0:13.0:17.0:33.0:341.0:10.0:10.0:40.0
103,104,44,女,中,738:653:203:90:925:646:112:871:117:16:908:870:94:863:810:473:1033,79.0:49.0:403.0:150.0:9.0:45.0:9.0:168.0:109.0:9.0:54.0:133.0:100.0:9.0:43.0:200.0:50.0,10.0:9.0:300.0:141.0:40.0:9.0:9.0:171.0:53.0:9.0:10.0:130.0:100.0:10.0:27.0:350.0:40.0
104,105,35,男,重,113:399:1067:109:43:470:859:868:641:698:668:871:912,9.0:282.0:55.0:116.0:134.0:200.0:53.0:9.0:86.0:39.0:177.0:300.0:40.0,9.0:435.0:75.0:101.0:150.0:312.0:9.0:9.0:205.0:9.0:46.0:301.0:50.0
105,106,43,男,重,521:919:817:876:447:898:956:621:780:103:96:186:222:112:16,138.0:39.0:16.0:241.0:185.0:59.0:40.0:25.0:24.0:90.0:10.0:246.0:253.0:10.0:150.0,10.0:39.0:27.0:165.0:340.0:136.0:39.0:25.0:13.0:90.0:10.0:306.0:118.0:10.0:150.0
106,107,25,男,轻,8:924:885:656:99:1:649:94:667:875:327:468:472:186:918:937:969:838:172:140,110.0:33.0:86.0:102.0:37.0:36.0:9.0:145.0:10.0:213.0:135.0:101.0:239.0:265.0:10.0:76.0:9.0:59.0:33.0:9.0,140.0:40.0:76.0:9.0:92.0:9.0:9.0:9.0:65.0:225.0:183.0:10.0:341.0:215.0:10.0:13.0:27.0:10.0:9.0:9.0
107,108,23,男,中,679:311:910:834:946:140:909:104:930:106:350:668:468:445:10:633:625:873,58.0:74.0:40.0:9.0:10.0:34.0:10.0:121.0:50.0:13.0:315.0:78.0:118.0:231.0:116.0:9.0:9.0:300.0,10.0:32.0:10.0:10.0:26.0:15.0:40.0:85.0:49.0:14.0:462.0:55.0:142.0:208.0:150.0:10.0:10.0:300.0
108,109,41,男,重,909:870:839:929:13:185:967:809:102:875:1:194:445:94:671:667:642:138,50.0:174.0:97.0:80.0:10.0:237.0:9.0:9.0:125.0:127.0:141.0:245.0:200.0:9.0:34.0:207.0:71.0:9.0,50.0:9.0:10.0:30.0:9.0:189.0:45.0:10.0:92.0:291.0:140.0:230.0:351.0:9.0:46.0:10.0:25.0:10.0
109,110,36,男,中,2:814:817:929:882:653:652:709:701:938:922:921:870:450:477:139:396:229:106,149.0:9.0:103.0:10.0:205.0:31.0:12.0:9.0:9.0:65.0:10.0:34.0:96.0:205.0:144.0:9.0:95.0:296.0:100.0,151.0:10.0:26.0:17.0:145.0:15.0:10.0:10.0:10.0:23.0:12.0:28.0:155.0:205.0:144.0:10.0:95.0:365.0:100.0
110,111,21,男,轻,708:648:817:678:882:169:124:187:111:910:942:957:33:470,10.0:93.0:51.0:10.0:300.0:52.0:35.0:393.0:100.0:50.0:24.0:50.0:149.0:200.0,10.0:15.0:10.0:55.0:300.0:10.0:10.0:393.0:101.0:50.0:24.0:51.0:150.0:296.0
111,112,44,男,中,210:909:103:825:1:667:66:930:190:931:878:891:670:620:451:116,220.0:41.0:100.0:17.0:64.0:10.0:84.0:10.0:195.0:41.0:208.0:75.0:13.0:25.0:200.0:10.0,380.0:41.0:100.0:25.0:65.0:10.0:85.0:10.0:32.0:42.0:203.0:84.0:10.0:18.0:200.0:17.0
112,113,22,女,中,810:940:667:932:811:461:444:803:871:913:106:621:632:6:127:313:226,10.0:10.0:10.0:55.0:45.0:65.0:136.0:10.0:300.0:50.0:101.0:104.0:43.0:148.0:9.0:374.0:34.0,18.0:20.0:21.0:21.0:18.0:10.0:340.0:10.0:301.0:40.0:101.0:10.0:10.0:149.0:15.0:146.0:253.0
113,114,26,女,重,467:870:144:647:1:690:622:872:300:698:947:951:924:814:97:105,195.0:80.0:9.0:173.0:104.0:48.0:9.0:219.0:335.0:16.0:10.0:54.0:40.0:10.0:9.0:136.0,351.0:290.0:10.0:16.0:150.0:10.0:10.0:11.0:299.0:10.0:10.0:48.0:50.0:41.0:9.0:91.0
114,115,30,男,轻,573:444:874:636:650:96:102:946:944:812:173:115:681:716:300:206:1:31:913,270.0:56.0:300.0:9.0:9.0:32.0:70.0:65.0:10.0:40.0:9.0:38.0:9.0:70.0:442.0:37.0:98.0:52.0:50.0,340.0:10.0:300.0:10.0:9.0:9.0:90.0:10.0:48.0:10.0:9.0:9.0:10.0:55.0:22.0:378.0:10.0:141.0:50.0
115,116,43,男,重,809:924:864:681:662:630:94:453:904:373:9:63:129:938,16.0:40.0:49.0:10.0:10.0:9.0:100.0:261.0:174.0:433.0:137.0:13.0:10.0:58.0,10.0:40.0:10.0:36.0:15.0:9.0:100.0:307.0:297.0:319.0:10.0:140.0:10.0:40.0
116,117,25,男,中,471:128:930:929:914:462:22:909:16:809:815:871:111:694:637:651:201,268.0:84.0:65.0:9.0:10.0:82.0:99.0:40.0:10.0:36.0:29.0:299.0:170.0:10.0:9.0:160.0:300.0,149.0:9.0:52.0:15.0:41.0:200.0:140.0:10.0:9.0:10.0:38.0:301.0:103.0:10.0:9.0:15.0:425.0
117,118,28,女,重,809:639:900:870:135:268:835:276:107:914:681:630:118:1:943:938:468,10.0:9.0:124.0:176.0:9.0:336.0:10.0:115.0:100.0:49.0:55.0:9.0:34.0:151.0:10.0:53.0:289.0,21.0:9.0:140.0:159.0:9.0:282.0:30.0:165.0:101.0:40.0:19.0:9.0:9.0:150.0:23.0:22.0:350.0
118,119,19,男,重,688:661:79:94:158:667:171:642:909:908:929:931:188:809:871:870:465,94.0:9.0:151.0:100.0:23.0:121.0:9.0:171.0:40.0:10.0:85.0:13.0:389.0:65.0:121.0:180.0:350.0,9.0:9.0:157.0:100.0:9.0:56.0:9.0:9.0:40.0:10.0:33.0:10.0:389.0:9.0:26.0:274.0:352.0
119,120,38,男,轻,100:1042:63:115:920:678:836:93:120:910:445:578:192:631:897:894,76.0:59.0:9.0:15.0:10.0:23.0:16.0:190.0:10.0:40.0:197.0:77.0:300.0:10.0:193.0:107.0,100.0:45.0:65.0:10.0:40.0:19.0:22.0:84.0:15.0:10.0:10.0:341.0:398.0:10.0:95.0:203.0
120,121,34,男,重,694:681:94:102:550:641:207:817:885:913:182:1039:45:17,9.0:35.0:9.0:236.0:286.0:27.0:335.0:260.0:297.0:40.0:149.0:70.0:42.0:27.0,55.0:10.0:9.0:92.0:350.0:173.0:300.0:10.0:300.0:50.0:9.0:74.0:10.0:139.0
121,122,19,女,重,220:195:779:661:518:620:48:41:975:113:921:100:103:892:842,185.0:261.0:65.0:9.0:260.0:39.0:36.0:115.0:56.0:9.0:40.0:83.0:19.0:299.0:10.0,10.0:491.0:65.0:10.0:262.0:15.0:33.0:117.0:40.0:10.0:40.0:10.0:91.0:299.0:10.0
122,123,45,女,重,647:954:824:114:95:100:350:881:1:221:891:723:917:470:524,10.0:58.0:10.0:25.0:89.0:12.0:159.0:277.0:151.0:242.0:22.0:65.0:40.0:141.0:137.0,16.0:40.0:12.0:10.0:36.0:65.0:220.0:272.0:150.0:178.0:27.0:52.0:39.0:77.0:156.0
123,124,20,男,轻,94:174:647:659:688:444:930:927:35:131:928:818:894:885:279,113.0:9.0:131.0:9.0:63.0:279.0:60.0:38.0:137.0:9.0:11.0:10.0:74.0:228.0:300.0,100.0:9.0:9.0:9.0:10.0:350.0:40.0:31.0:152.0:9.0:19.0:35.0:146.0:154.0:402.0
124,125,38,男,重,513:500:74:5:909:871:870:105:625:929:857:809:684:671:221:141,128.0:136.0:133.0:10.0:50.0:9.0:305.0:157.0:10.0:62.0:45.0:67.0:194.0:9.0:374.0:25.0,341.0:10.0:140.0:9.0:50.0:75.0:224.0:101.0:24.0:40.0:9.0:9.0:9.0:45.0:357.0:11.0
125,126,25,女,中,908:248:929:667:869:125:205:118:809:918:107:907:870:510:92:653,10.0:170.0:40.0:48.0:16.0:10.0:294.0:10.0:10.0:40.0:100.0:95.0:206.0:293.0:148.0:15.0,18.0:91.0:40.0:51.0:10.0:12.0:305.0:12.0:10.0:32.0:100.0:74.0:225.0:350.0:150.0:10.0
126,127,39,男,重,668:810:686:1:929:190:444:140:445:11:98:109:910:621:624:901,8.0:41.0:24.0:11.0:75.0:300.0:9.0:30.0:340.0:140.0:11.0:92.0:40.0:9.0:9.0:170.0,10.0:55.0:10.0:140.0:75.0:397.0:329.0:10.0:21.0:11.0:91.0:11.0:39.0:15.0:10.0:297.0
127,128,26,男,轻,930:918:908:78:647:651:667:688:814:459:213:896:94:122:134,63.0:40.0:10.0:102.0:9.0:76.0:11.0:54.0:10.0:215.0:410.0:300.0:183.0:9.0:9.0,43.0:40.0:10.0:151.0:9.0:9.0:43.0:10.0:10.0:351.0:299.0:300.0:100.0:9.0:9.0
128,129,34,男,中,492:155:908:909:104:111:86:116:47:822:809:226:686:637:932:894,277.0:10.0:10.0:38.0:11.0:91.0:35.0:15.0:116.0:29.0:10.0:397.0:21.0:10.0:65.0:300.0,349.0:10.0:18.0:22.0:10.0:91.0:48.0:15.0:101.0:17.0:11.0:397.0:12.0:10.0:40.0:300.0
129,130,31,女,中,113:883:455:623:667:674:185:930:15:914:100:839,9.0:300.0:274.0:88.0:10.0:12.0:472.0:60.0:149.0:40.0:100.0:48.0,10.0:300.0:351.0:25.0:28.0:36.0:382.0:39.0:150.0:42.0:100.0:10.0
130,131,32,男,重,188:166:468:628:256:738:14:923:870:848:824:930:634:929:891:94,257.0:142.0:350.0:9.0:242.0:29.0:150.0:40.0:76.0:10.0:35.0:32.0:60.0:42.0:224.0:129.0,10.0:15.0:350.0:10.0:490.0:10.0:150.0:40.0:69.0:45.0:20.0:10.0:10.0:65.0:232.0:100.0
131,132,36,男,重,810:651:53:49:809:775:98:497:449:893:930:126:203:353:927,100.0:79.0:139.0:56.0:9.0:9.0:53.0:373.0:9.0:300.0:75.0:9.0:23.0:318.0:50.0,13.0:25.0:11.0:139.0:41.0:10.0:100.0:340.0:10.0:301.0:48.0:10.0:9.0:493.0:50.0
132,133,31,男,轻,907:40:10:518:665:914:677:94:128:113:198:832:849:1014,226.0:73.0:76.0:256.0:9.0:45.0:10.0:100.0:22.0:9.0:393.0:10.0:40.0:62.0,267.0:67.0:82.0:256.0:10.0:39.0:10.0:101.0:15.0:10.0:333.0:10.0:35.0:54.0
133,134,42,女,重,5:942:945:104:870:238:763:106:185:492:4:124:821:825:913:622,84.0:9.0:171.0:10.0:300.0:143.0:47.0:89.0:341.0:311.0:107.0:9.0:21.0:9.0:50.0:143.0,134.0:41.0:29.0:9.0:300.0:264.0:10.0:90.0:135.0:350.0:16.0:10.0:10.0:42.0:50.0:25.0
134,135,44,女,中,945:444:217:238:913:909:115:117:111:886:817:691:734:647:640:75,72.0:200.0:200.0:161.0:10.0:37.0:9.0:22.0:100.0:300.0:24.0:34.0:10.0:53.0:38.0:150.0,51.0:350.0:327.0:103.0:10.0:40.0:9.0:9.0:100.0:300.0:53.0:10.0:10.0:10.0:9.0:151.0
135,136,30,男,中,556:910:975:117:185:222:955:1:871:880:95:815:654:623:667,272.0:40.0:34.0:15.0:250.0:249.0:29.0:150.0:103.0:196.0:100.0:10.0:10.0:10.0:46.0,272.0:40.0:28.0:15.0:250.0:249.0:29.0:151.0:133.0:167.0:100.0:10.0:10.0:10.0:42.0
136,137,33,男,重,927:644:103:621:870:1:938:871:813:667:94:33:908:809:672:592:498:170:190:204,40.0:59.0:91.0:100.0:69.0:15.0:70.0:231.0:9.0:91.0:9.0:135.0:10.0:185.0:9.0:231.0:119.0:92.0:173.0:127.0,10.0:15.0:92.0:10.0:290.0:9.0:40.0:9.0:10.0:46.0:9.0:140.0:40.0:10.0:10.0:10.0:341.0:10.0:344.0:20.0
137,138,20,女,重,809:820:668:7:110:1:909:112:872:870:158:622:275:965:945:450,9.0:30.0:60.0:75.0:100.0:74.0:56.0:9.0:270.0:30.0:9.0:38.0:356.0:48.0:10.0:240.0,10.0:10.0:55.0:85.0:101.0:64.0:50.0:10.0:262.0:38.0:10.0:15.0:371.0:39.0:10.0:240.0
138,139,30,女,中,913:682:36:935:473:674:209:125:1031:924:463:631:101:95:836:873,10.0:28.0:150.0:37.0:142.0:36.0:329.0:10.0:37.0:40.0:144.0:18.0:11.0:92.0:10.0:300.0,10.0:41.0:150.0:10.0:158.0:10.0:342.0:10.0:65.0:40.0:126.0:16.0:10.0:91.0:10.0:299.0
139,140,21,男,中,120:125:911:909:820:51:9:672:673:955:933:870:871:246:202:108:95:457:638:642,126.0:45.0:48.0:9.0:33.0:56.0:95.0:32.0:10.0:10.0:62.0:159.0:140.0:196.0:201.0:11.0:91.0:350.0:9.0:47.0,9.0:9.0:10.0:40.0:49.0:106.0:44.0:10.0:10.0:56.0:16.0:9.0:290.0:80.0:316.0:90.0:10.0:350.0:9.0:9.0
140,141,29,男,重,837:839:23:97:746:686:114:119:872:870:188:198:912:910:622:643:931:506,9.0:157.0:142.0:179.0:49.0:9.0:9.0:9.0:239.0:61.0:149.0:326.0:93.0:50.0:9.0:254.0:142.0:328.0,9.0:9.0:150.0:100.0:9.0:45.0:9.0:9.0:9.0:291.0:181.0:220.0:40.0:10.0:9.0:10.0:40.0:351.0
141,142,19,男,重,882:105:446:301:930:908:444:809:810:677:694:926:632:140:22,301.0:155.0:113.0:391.0:64.0:9.0:156.0:9.0:9.0:140.0:9.0:43.0:155.0:56.0:147.0,302.0:100.0:10.0:379.0:57.0:9.0:341.0:10.0:13.0:41.0:10.0:40.0:25.0:10.0:152.0
142,143,42,女,轻,937:95:845:786:330:119:870:678:71:632:637:881:996:189:809:444:914:918,32.0:101.0:10.0:10.0:328.0:10.0:243.0:10.0:150.0:14.0:10.0:58.0:31.0:73.0:37.0:302.0:38.0:10.0,20.0:99.0:10.0:16.0:68.0:11.0:143.0:21.0:150.0:10.0:10.0:157.0:21.0:359.0:22.0:269.0:11.0:29.0
143,144,42,男,重,685:815:626:30:913:623:444:1:908:950:454:870:200:134:98,50.0:95.0:142.0:18.0:40.0:58.0:94.0:133.0:10.0:74.0:255.0:300.0:405.0:68.0:101.0,41.0:30.0:10.0:139.0:10.0:15.0:9.0:10.0:40.0:40.0:341.0:300.0:501.0:10.0:100.0
144,145,18,女,轻,3:870:195:336:929:841:112:74:646:848:113:650:782:910:909:96:101:616,39.0:299.0:215.0:168.0:54.0:17.0:9.0:109.0:9.0:22.0:9.0:10.0:34.0:40.0:10.0:10.0:90.0:320.0,66.0:299.0:284.0:122.0:44.0:50.0:9.0:83.0:9.0:12.0:9.0:10.0:10.0:9.0:40.0:36.0:64.0:245.0
145,146,20,女,轻,3:48:928:921:886:879:99:97:828:1063:682:639:650:137:308:201:576:458,69.0:82.0:10.0:40.0:258.0:42.0:26.0:76.0:25.0:54.0:33.0:14.0:10.0:10.0:149.0:228.0:56.0:219.0,69.0:82.0:10.0:40.0:249.0:50.0:26.0:76.0:25.0:54.0:33.0:14.0:10.0:10.0:149.0:228.0:56.0:219.0
146,147,32,女,中,646:811:983:820:40:1031:892:630:101:457:493:106:683:746:195:909:112,13.0:10.0:47.0:10.0:149.0:10.0:300.0:10.0:92.0:267.0:27.0:10.0:10.0:28.0:414.0:40.0:10.0,13.0:10.0:23.0:10.0:150.0:17.0:299.0:10.0:91.0:267.0:27.0:10.0:10.0:14.0:500.0:40.0:10.0
147,148,39,女,中,94:109:928:953:1031:152:81:8:870:827:838:565:466:668:235:192:630,10.0:99.0:44.0:40.0:10.0:9.0:52.0:90.0:300.0:44.0:18.0:235.0:75.0:10.0:256.0:156.0:56.0,9.0:91.0:46.0:17.0:23.0:25.0:10.0:140.0:300.0:10.0:11.0:58.0:288.0:48.0:245.0:233.0:10.0
148,149,38,女,轻,667:122:532:180:67:631:653:927:948:97:823:835:216:890,19.0:9.0:200.0:9.0:148.0:9.0:9.0:50.0:68.0:100.0:10.0:11.0:178.0:124.0,10.0:9.0:252.0:9.0:145.0:9.0:9.0:50.0:63.0:101.0:55.0:10.0:186.0:151.0
149,150,36,女,重,667:108:94:1:74:659:645:810:945:872:119:908:207:499,124.0:141.0:9.0:71.0:80.0:84.0:9.0:9.0:75.0:299.0:9.0:54.0:442.0:316.0,66.0:10.0:90.0:9.0:141.0:13.0:10.0:10.0:56.0:301.0:12.0:50.0:300.0:349.0
150,151,18,女,轻,674:10:524:870:119:1:917:171:669:456:1007:190:94:98:825:625,10.0:84.0:179.0:300.0:12.0:67.0:39.0:12.0:53.0:103.0:46.0:373.0:91.0:11.0:10.0:10.0,10.0:83.0:179.0:299.0:12.0:67.0:40.0:12.0:53.0:103.0:46.0:373.0:90.0:10.0:10.0:10.0
151,152,27,女,重,925:640:635:853:186:740:937:178:460:471:870:11:97,50.0:118.0:9.0:44.0:398.0:15.0:68.0:92.0:229.0:121.0:299.0:144.0:107.0,50.0:10.0:15.0:66.0:399.0:9.0:40.0:10.0:340.0:10.0:300.0:150.0:101.0
152,153,28,男,中,94:909:888:120:667:872:657:156:646:95:828:82:939:929:385:457,22.0:51.0:9.0:9.0:10.0:290.0:9.0:9.0:9.0:78.0:47.0:151.0:10.0:47.0:376.0:283.0,9.0:44.0:10.0:9.0:65.0:291.0:9.0:9.0:9.0:90.0:9.0:151.0:10.0:34.0:314.0:335.0
153,154,45,女,轻,103:925:18:460:94:809:446:882:705:657:268:218:975:127,90.0:50.0:150.0:251.0:10.0:46.0:10.0:300.0:10.0:25.0:342.0:71.0:45.0:10.0,90.0:50.0:150.0:251.0:10.0:40.0:10.0:300.0:10.0:23.0:342.0:62.0:39.0:10.0
154,155,29,男,中,104:147:919:911:646:622:71:66:185:936:673:484:875:816,90.0:15.0:10.0:40.0:10.0:9.0:209.0:9.0:354.0:68.0:280.0:201.0:300.0:9.0,101.0:15.0:10.0:40.0:10.0:10.0:9.0:218.0:407.0:75.0:65.0:350.0:300.0:10.0
155,156,35,女,重,518:929:450:930:123:911:926:810:800:212:293:92:873:94:630:620,208.0:9.0:117.0:78.0:9.0:21.0:20.0:46.0:49.0:264.0:154.0:130.0:276.0:120.0:90.0:9.0,197.0:10.0:140.0:55.0:10.0:9.0:41.0:10.0:55.0:363.0:40.0:150.0:300.0:100.0:15.0:10.0
156,157,38,男,中,828:462:636:680:815:646:5:8:667:182:936:95:910:905:206:247,13.0:292.0:10.0:10.0:13.0:15.0:104.0:47.0:37.0:10.0:56.0:101.0:40.0:300.0:347.0:53.0,10.0:350.0:15.0:24.0:10.0:10.0:70.0:79.0:30.0:10.0:45.0:100.0:50.0:300.0:280.0:142.0
157,158,39,女,重,948:291:630:626:831:670:880:14:254:71:1061:877:444:690:110:461:118:156:908,28.0:226.0:8.0:9.0:10.0:21.0:100.0:78.0:141.0:72.0:12.0:107.0:94.0:37.0:99.0:255.0:9.0:9.0:50.0,28.0:226.0:8.0:9.0:10.0:21.0:102.0:79.0:141.0:72.0:12.0:111.0:94.0:37.0:101.0:255.0:9.0:9.0:50.0
158,159,34,女,中,908:922:646:650:115:121:100:237:344:871:870:86:5:489:481:718:867:984,10.0:40.0:9.0:9.0:9.0:9.0:101.0:208.0:291.0:233.0:67.0:55.0:95.0:251.0:10.0:42.0:26.0:55.0,40.0:10.0:9.0:9.0:9.0:9.0:101.0:128.0:322.0:208.0:92.0:87.0:63.0:240.0:41.0:10.0:30.0:39.0
